,Date,text,label,score
4407,2022-04-06 19:00:01+00:00,"WOKE VS. WALT: Disney will regret 'ill-advised foray into politics,' columnist writes http http",Neutral,0.5339190363883972
4408,2022-04-06 18:55:00+00:00,"US targets Putin's children, ban new investment in Russia in new round of sanctions http",Negative,0.5746654272079468
4409,2022-04-06 18:50:00+00:00,Storms in the South: Residents clear damage from deadly weather http,Negative,0.49422916769981384
4410,2022-04-06 18:45:00+00:00,3 Oklahoma inmates escape in separate incidents over 2-week period; Manhunt underway for most recent runaway http,Neutral,0.8139613270759583
4411,2022-04-06 18:40:00+00:00,OPINION: Hundreds of drug-smuggling tunnels exist on the US-Mexico border – here's how we close them http,Neutral,0.6175754070281982
4412,2022-04-06 18:35:00+00:00,US targets Putin's daughters with sanctions after evidence of atrocities in Ukraine surfaces http,Negative,0.6386519074440002
4413,2022-04-06 18:30:00+00:00,'RUN THIS TOWN': These musicians are topping the charts in more ways than one http http,Positive,0.9433886408805847
4414,2022-04-06 18:25:00+00:00,"Democrats, Republicans spar with oil executives on who's to blame for high gas prices http",Neutral,0.7305741310119629
4415,2022-04-06 18:20:00+00:00,"Latest on Will Smith: Academy reschedules board meeting to discuss Oscars slap after actor's resignation

http",Neutral,0.926376223564148
4416,2022-04-06 18:15:00+00:00,"Biden jokes about expanded fight with Russia: 'If I gotta go to war, I'm going with you guys' http",Neutral,0.7377346158027649
4417,2022-04-06 18:10:00+00:00,"Democrats band together to raise concerns with Iran nuke deal revival: 'We can't stay quiet'

http",Neutral,0.7248979210853577
4418,2022-04-06 18:00:00+00:00,TRUMP BUMP: Georgia gubernatorial challenger and former senator says he 'absolutely' got boost from former president http http,Positive,0.5447935461997986
4419,2022-04-06 17:50:00+00:00,"The Nation publisher demands action from Biden on inflation, gas prices, 'not spin'

http",Neutral,0.7722887396812439
4420,2022-04-06 17:40:00+00:00,"Maryland school lockdowns due to suspicious activity lifted, suspect in custody

http",Neutral,0.7830873131752014
4421,2022-04-06 17:30:00+00:00,'WE'RE MADE TO GIVE': Pastor Joel Osteen joined 'Fox &amp; Friends' to share his message of hope as numerous crises engulf America and the world http,Positive,0.5228357315063477
4422,2022-04-06 17:20:00+00:00,"NATO expecting 'major offensive' from Putin eastern Ukraine, alliance preparing for 'long haul' war

http",Neutral,0.706795334815979
4423,2022-04-06 17:10:00+00:00,"Former Green Beret helps nearly 8,000 Ukrainians to safety: 'Always looking for the safe zone'

http",Positive,0.6096456050872803
4424,2022-04-06 17:00:01+00:00,"'IT'S A DISGRACE': Biden knew what Putin had planned and failed to act, former New Jersey gov says http",Negative,0.8687805533409119
4425,2022-04-06 16:50:00+00:00,"200 Russians sent packing following espionage accusations in Europe

http",Negative,0.5370734333992004
4426,2022-04-06 16:40:00+00:00,"Fire breaks out at Italian lake villa owned by member of Putin's inner circle

http",Neutral,0.5412802696228027
4427,2022-04-06 16:30:00+00:00,"Utah woman dead after fall at Grand Canyon, 4th this year

http",Neutral,0.5041617155075073
4428,2022-04-06 16:20:00+00:00,"ABC, NBC, CBS ignore mass exodus of Kamala Harris staffers: 'They don’t seem to care'

http",Negative,0.5670328736305237
4429,2022-04-06 16:10:00+00:00,"Mickey Rourke reveals bloody gash on his forehead: 'Looks like my skateboarding days are over'

http",Negative,0.7836446762084961
4430,2022-04-06 16:00:02+00:00,"Minnesota shooting suspect dead after wounding officer, firing at neighboring homes

http",Negative,0.6336373686790466
4431,2022-04-06 15:50:00+00:00,"Chris Rock spotted in NYC amid comedy tour following Oscars slap

http",Neutral,0.7795237898826599
4432,2022-04-06 15:40:00+00:00,"Perdue says Trump’s ‘going to do whatever it takes’ to help him beat Kemp in Georgia’s GOP gubernatorial race

http",Neutral,0.7484268546104431
4433,2022-04-06 15:30:00+00:00,"I-65 killer revealed: Late Iowa man committed string of murders in decades-old cold case, police say

http",Negative,0.7042775750160217
4434,2022-04-06 15:20:00+00:00,"Commerce Secretary Raimondo tests positive for COVID-19

http",Neutral,0.8666308522224426
4435,2022-04-06 15:10:00+00:00,"Republican Ohio Rep. Bob Gibbs announces retirement, slams redistricting 'circus'

http",Negative,0.5877059698104858
4436,2022-04-06 15:00:02+00:00,"Yankees-Red Sox opening day game postponed due to rain

http",Neutral,0.728005588054657
4437,2022-04-06 14:50:00+00:00,"Shanna Moakler reacts to Kourtney Kardashian, Travis Barker's Las Vegas wedding

http",Neutral,0.9544195532798767
4438,2022-04-06 14:40:00+00:00,"NYC man's face and neck slashed with box cutter on subway after dispute

http",Negative,0.6419928669929504
4439,2022-04-06 14:30:00+00:00,LONE STAR STATE OF MIND: Camila Alves McConaughey says family thriving after move from California to Texas http http,Positive,0.6748442053794861
4440,2022-04-06 14:20:00+00:00,"WaPo columnist fawns over 'fit and vigorous' Obama, claims America 'desperately needs' him back in the ring

http",Neutral,0.5033683180809021
4441,2022-04-06 14:10:00+00:00,"Milley's new Ukraine war prediction is stark departure from early forecast of '72 hour' takeover

http",Neutral,0.6782315373420715
4442,2022-04-06 14:00:03+00:00,"Jack Nicklaus reacts to Tiger Woods' Masters plan: 'If his body holds up, could he do it again?'

http",Neutral,0.8964934945106506
4443,2022-04-06 13:50:00+00:00,"Kim Kardashian's boyfriend Pete Davidson spotted hanging out with her and Kanye West's daughter North

http",Neutral,0.953148365020752
4444,2022-04-06 13:40:00+00:00,"Substack VP warns Twitter employees quitting over Elon Musk: ‘Please do not come work here’

http",Negative,0.7244307994842529
4445,2022-04-06 13:30:00+00:00,"MORE THAN ALRIGHT, ALRIGHT, ALRIGHT: 'It really embodies our belief system, especially the ones I grew up with, like going to church every Sunday, saying ‘yes ma’am’ or ‘no, sir,'' Camila Alves McConaughey said http http",Neutral,0.5460896492004395
4446,2022-04-06 13:20:00+00:00,"Slain Florida mother Cassie Carli had planned to get concealed carry permit out of fear for her safety: Family

http",Neutral,0.6671592593193054
4447,2022-04-06 13:10:00+00:00,"Southeast, mid-Atlantic facing severe storms forecast

http",Neutral,0.7638214230537415
4448,2022-04-06 13:00:02+00:00,'DIVISIVE CONCEPTS': South Dakota gov takes aim at critical race theory with executive order http http,Neutral,0.9041868448257446
4449,2022-04-06 12:50:00+00:00,"Superstar-laden Lakers to miss NBA playoffs two seasons after winning title

http",Neutral,0.6556075215339661
4450,2022-04-06 12:40:00+00:00,"Border crisis 'upending American way of life' and getting worse, Heritage Foundation warns

http",Negative,0.7206635475158691
4451,2022-04-06 12:30:00+00:00,"IT'S A 'WOKE' WORLD AFTER ALL: Our family life won't be missing much without Disney, but Disney will come to miss customers like our family, mother of 5 says http http",Neutral,0.5049028396606445
4452,2022-04-06 12:20:00+00:00,"Joy Reid draws comparison between Republican voters and al Qaeda after calling party 'pro-rape'

http",Neutral,0.5380862355232239
4453,2022-04-06 12:10:00+00:00,"Party time: Chevrolet Camaro SS Indy 500 festival cars hit the brickyard

http",Neutral,0.8849959969520569
4454,2022-04-06 12:00:00+00:00,Hear No Evil. See all of our daily political cartoons here: http http,Neutral,0.7475265860557556
4455,2022-04-06 11:50:00+00:00,"These are the top 5 US cities for brunch, plus some highly recommended restaurants

http",Neutral,0.6276680827140808
4456,2022-04-06 11:40:00+00:00,"Vulnerable Senate Dem hit by GOP challenger for keeping offices shuttered due to COVID-19

http",Neutral,0.5661773681640625
4457,2022-04-06 11:30:00+00:00,"NASCAR is going electric with Ford F-150 Lightning pace truck at Martinsville

http",Neutral,0.7725560069084167
4458,2022-04-06 11:20:00+00:00,"Dolly Parton’s old property-turned-venue offers free weddings to couples impacted by wildfires

http",Neutral,0.6415433287620544
4459,2022-04-06 11:10:00+00:00,"OPINION: Biden's Supreme Court nominee doesn't define 'woman,' and devalues them all

http",Negative,0.6918343901634216
4460,2022-04-06 11:00:01+00:00,"MSNBC analyst reveals 'dark' strategy to cut 'brutal' midterm losses: 'scare the crap out of' Democrats' base

http",Negative,0.510654866695404
4461,2022-04-06 10:50:00+00:00,"Oklahoma House passes near-total abortion ban

http",Neutral,0.785137951374054
4462,2022-04-06 10:40:00+00:00,"Los Angeles follow-home robbery suspect arrested after being released from prison days earlier

http",Neutral,0.7831622362136841
4463,2022-04-06 10:30:00+00:00,"Israeli parliament's coalition chair resigns, opening door to new elections, Bibi Netanyahu comeback
http",Neutral,0.8321688175201416
4464,2022-04-06 10:20:00+00:00,"Obama tweets to save face after embarrassing Biden video surfaces
http",Neutral,0.5914580225944519
4465,2022-04-06 10:10:00+00:00,"Son of 'Happy Days' star Marion Ross recalls working with Ron Howard: 'I've always been in awe'
http",Positive,0.7832809090614319
4466,2022-04-06 10:00:01+00:00,"Kristi Noem signs executive order aimed at curtailing critical race theory in state schools
http",Neutral,0.5154686570167542
4467,2022-04-06 09:45:00+00:00,"Biden wrote college recommendation letter for son of Hunter's Chinese business partner, emails reveal
http",Neutral,0.8256772756576538
4468,2022-04-06 09:30:00+00:00,‘GOOD RIDDANCE’: Sen. @user is not mincing words when it comes to libs freaking out over Elon Musk’s new role. http http,Neutral,0.5457541346549988
4469,2022-04-06 09:15:00+00:00,15 states threaten legal action against Biden admin to protect 'integrity of women's sports'  http,Neutral,0.7755454182624817
4470,2022-04-06 09:00:00+00:00,"OPINION: Zelenskyy and Ukraine's freedom fighters are an inspiration, deserve more of the world's support
http",Positive,0.9327768683433533
4471,2022-04-06 08:45:00+00:00,"First-time VA mom, born a preemie herself, welcomes own micro-preemie daughter: 'Full circle story'
http",Positive,0.620339035987854
4472,2022-04-06 08:30:00+00:00,"CNN, MSNBC dismissed Hunter Biden’s laptop as ‘Russian disinformation’ until liberal narrative was deflated
http",Negative,0.6156899929046631
4473,2022-04-06 08:15:00+00:00,"Inside Pete Davidson, Kim Kardashian’s swanky romance
http",Neutral,0.9207730293273926
4474,2022-04-06 08:00:01+00:00,"California trans child molester Hannah Tubbs was accused of attacking 4-year-old girl in 2013: documents
http",Negative,0.6398248672485352
4475,2022-04-06 07:45:00+00:00,Disney is 'worse than silent' on China's Uyghur genocide: @user,Negative,0.9043704271316528
4476,2022-04-06 07:30:00+00:00,"Rep. Ro Khanna concerned student loan debt could be a hurdle to raising children, buying homes
http",Negative,0.5338701009750366
4477,2022-04-06 07:15:00+00:00,".@Jim_Jordan on Hunter laptop story: The only thing fake 18 months ago was the news
http",Negative,0.49340102076530457
4478,2022-04-06 07:00:00+00:00,".@IngrahamAngle: Obama visiting White House was an attempt to 'resuscitate' Biden admin
http",Neutral,0.8366430401802063
4479,2022-04-06 06:45:00+00:00,"Timing of Sussmann text message released by Durham raises new questions in case against him: Mark Meadows
http",Neutral,0.8969346284866333
4480,2022-04-06 06:30:00+00:00,"OPINION: @user Democrats have decided to replace Joe Biden, we don't know who with
http",Neutral,0.7748085856437683
4481,2022-04-06 06:15:00+00:00,"Air France pilots avert potential disaster on New York-to-Paris flight after plane becomes 'unresponsive'
http",Neutral,0.5086895823478699
4482,2022-04-06 06:00:01+00:00,"Newt Gingrich reveals Biden's 'hypocrisy' on Vladimir Putin
http",Neutral,0.6038627624511719
4483,2022-04-06 05:53:00+00:00,"Sean Hannity: Biden and NATO need to do only two things to help Ukraine defeat Russia
http",Neutral,0.854352593421936
4484,2022-04-06 05:45:00+00:00,"Republican lawmaker pushes legislation to stop China building 'agricultural monopoly' in US
http",Neutral,0.8528270125389099
4485,2022-04-06 05:37:00+00:00,"Radio host fired for Kamala Harris joke says woke mob 'never satisfied'
http",Negative,0.7549440860748291
4486,2022-04-06 05:30:00+00:00,KAM-MING APART: @user rips into Kamala Harris as her office sees a mass exodus of staff. http,Neutral,0.5423797369003296
4487,2022-04-06 05:23:00+00:00,"Sean Penn speaks out about time in Ukraine, says Zelenskyy 'will win, but at what cost'
http",Neutral,0.9000846743583679
4488,2022-04-06 05:15:00+00:00,. @user 'What is the point of the UN' if it does not call out Russia or China?  http,Neutral,0.6498798131942749
4489,2022-04-06 05:07:00+00:00,"Black Lives Matter organizations 'fleeced' those who needed funding: Reverend
http",Negative,0.5635959506034851
4490,2022-04-06 05:00:00+00:00,"Glenn Greenwald calls out censorship of dissenting views about Russia's invasion of Ukraine
http",Neutral,0.8272640705108643
4491,2022-04-06 04:53:00+00:00,"Neither Biden nor Harris is equipped to do these jobs: Former Treasury official
http",Negative,0.6655076742172241
4492,2022-04-06 04:45:00+00:00,‘THIS IS LEADERSHIP’: @user on President Zelenskyy: ‘No one on the planet’s been tested in leadership like this one human being.’ http,Neutral,0.6512389779090881
4493,2022-04-06 04:37:00+00:00,"Media turning on Biden for failing to 'paper over' gap between Dem elites and average voters: Newsweek editor
http",Negative,0.5394479632377625
4494,2022-04-06 04:30:00+00:00,"Deadly Army helicopter crash at Georgia's Fort Stewart not an accident: report
http",Neutral,0.6864582300186157
4495,2022-04-06 04:23:00+00:00,"Chicago church 'fasting from whiteness' during Lent by ditching hymns written by White people
http",Neutral,0.5809732675552368
4496,2022-04-06 04:15:00+00:00,‘THE BIG GUY’: @user is certain unnamed associate in Hunter Biden emails is President Biden. http,Neutral,0.8868571519851685
4497,2022-04-06 04:07:00+00:00,"MSNBC's Joy Reid calls Republicans the 'pro-rape, pro child marriage party'
http",Neutral,0.678626537322998
4498,2022-04-06 04:01:00+00:00,OBAMA CAN'T SAVE HIM: @user says former President Obama's White House appearance wasn't enough to rescue Biden from 'midterm misery.' http,Negative,0.8023476600646973
4499,2022-04-06 03:45:00+00:00,"Former Biden COVID messaging aide lands at Disney amid 'wokeness' turmoil
http",Neutral,0.8339447975158691
4500,2022-04-06 03:10:00+00:00,‘DEEPEST SENSE OF HEARTBREAK’: Actor @user describes what he witnessed in Ukraine during exclusive interview with @user http,Neutral,0.9046980142593384
4501,2022-04-06 03:00:01+00:00,Sen. Graham asks how Biden made 'all this money off the vice presidency' http,Neutral,0.9425148963928223
4502,2022-04-06 02:57:23+00:00,‘GOOD FOR A LAUGH’: The billionaire hit back at the Washington Post for sharing an OpEd column saying he could be ‘bad news’ for free speech at Twitter. http http,Negative,0.5394926071166992
4503,2022-04-06 02:45:00+00:00,Jada Pinkett Smith’s ex-‘entanglement’ exposes details of their affair in new song http,Neutral,0.8977388143539429
4504,2022-04-06 02:30:00+00:00,Watters asks if Hunter will be saved from investigation 'like he always is' http,Neutral,0.8815352320671082
4505,2022-04-06 02:15:00+00:00,Pepsi unveils 'Cracker Jill' version of 'Cracker Jack' to promote women's sports http,Neutral,0.7237453460693359
4506,2022-04-06 02:00:01+00:00,"COVID-19 pandemic spurred increase in gig workers, unique jobs: 'Airbnb for dog parks' http",Neutral,0.7702844738960266
4507,2022-04-06 01:55:00+00:00,MSNBC faces backlash from two journalists profiled in on-air segment about online harassment http,Negative,0.7468358278274536
4508,2022-04-06 01:50:00+00:00,Thunderstorms moving through South Carolina; warning forces lawmakers into basement http,Neutral,0.6455745697021484
4509,2022-04-06 01:45:00+00:00,"Bloomberg oped claims Elon Musk Twitter takeover 'bad news' for free speech, Musk responds http",Neutral,0.6633387207984924
4510,2022-04-06 01:40:00+00:00,"First Sacramento massacre suspect appears in court as investigation continues, more arrests expected http",Neutral,0.9076235294342041
4511,2022-04-06 01:35:00+00:00,Russian officials must be 'held accountable for war crimes': Gen. Breedlove http,Neutral,0.5435992479324341
4512,2022-04-06 01:30:00+00:00,Journalists ‘captivated’ by Obama’s jokes at White House Obamacare event http,Neutral,0.7304392457008362
4513,2022-04-06 01:15:00+00:00,"Bobby Rydell, ’60s teen idol and 'Bye Bye Birdie' star, dead at 79 http",Neutral,0.8451926708221436
4514,2022-04-06 01:13:12+00:00,EVERYONE’S REPLACEABLE: @user says the Democratic Party has turned on the president. http,Negative,0.5840316414833069
4515,2022-04-06 01:11:21+00:00,SHORTCHANGED: Not all Democrats are expected to be happy with the decision. http http,Negative,0.580525279045105
4516,2022-04-06 01:10:00+00:00,Biden looks on as Democrats gush over Obama at White House event http,Neutral,0.8108219504356384
4517,2022-04-06 01:05:00+00:00,Republican lawmaker warns of fentanyl surge after Biden's lifting Title 42 http,Neutral,0.620527446269989
4518,2022-04-06 01:00:00+00:00,"Ukraine-Russia War to drag on Asian economies, World Bank says http",Neutral,0.707486629486084
4519,2022-04-06 00:56:43+00:00,‘THE BIG GUY’: @user is certain unnamed associate in Hunter Biden emails is President Biden. http,Neutral,0.8868571519851685
4520,2022-04-06 00:55:00+00:00,Troy Driver accused of fatally shooting Naomi Irion in the head and chest before burying her http,Negative,0.5454572439193726
4521,2022-04-06 00:50:00+00:00,"Buck Sexton blasts Romney, Murkowski 'stabbing their own side' for approval from 'elites' over Jackson vote http",Neutral,0.5002602934837341
4522,2022-04-06 00:45:00+00:00,Big 12 Commissioner Bob Bowlsby to step away from role later this year http,Neutral,0.9242770075798035
4523,2022-04-06 00:40:00+00:00,House Republicans send letter to Hunter Biden law firm seeking preservation of records http,Neutral,0.939639151096344
4524,2022-04-06 00:35:00+00:00,"Gas prices help drive demand for electric vehicles, but supply chain concerns remain http",Neutral,0.751410961151123
4525,2022-04-06 00:30:00+00:00,"Jury can tour Parkland, Florida school where shooter killed 17, judge rules http",Neutral,0.8531023263931274
4526,2022-04-06 00:25:00+00:00,Nikki Haley: 'What is the point of the UN' if it does not call out Russia or China? http,Neutral,0.6396121382713318
4527,2022-04-06 00:20:00+00:00,"Jason Momoa shuts down Kate Beckinsale dating rumors: 'Absolutely not, not together' http",Neutral,0.6143116354942322
4528,2022-04-06 00:17:02+00:00,KAM-MING APART: @user rips into Kamala Harris as her office sees a mass exodus of staff. http,Neutral,0.5423797369003296
4529,2022-04-06 00:15:00+00:00,NPR podcast guest: Conservatives weaponizing cancel culture to suppress minorities http,Neutral,0.803925096988678
4530,2022-04-06 00:10:00+00:00,"Will Smith, Jada Pinkett Smith remain ‘unbreakable’ after Oscars slap, hope to 'move on' from incident: report http",Neutral,0.6942708492279053
4531,2022-04-06 00:05:00+00:00,White House stands by opposition to war with Russia despite evidence of atrocities http,Neutral,0.8492793440818787
4532,2022-04-06 00:00:00+00:00,Disney won't say if it will air same-sex kiss in anti-gay countries http,Negative,0.6248189210891724
4533,2022-04-05 23:55:00+00:00,"Philadelphia-area shooting: Girl, 4, shot and killed by 2-year-old brother http",Negative,0.5688471794128418
4534,2022-04-05 23:50:00+00:00,"Inflation causing disposable income squeeze, economics professor Brian Brenberg warns http",Neutral,0.5937932729721069
4535,2022-04-05 23:45:00+00:00,"White House to extend moratorium on student loans through August, reports say http",Neutral,0.9310354590415955
4536,2022-04-05 23:40:00+00:00,Psaki says DOJ able to probe Hunter Biden independently despite president's assertion son is innocent http,Neutral,0.871494710445404
4537,2022-04-05 23:35:00+00:00,United Nations powerless to punish Russia because '40 percent are actively engaged in genocide': Thiessen http,Negative,0.692072331905365
4538,2022-04-05 23:30:00+00:00,Hideki Matsuyama has an amazing Japanese-inspired Champions Dinner menu at 2022 Masters http,Positive,0.9364233016967773
4539,2022-04-05 23:25:00+00:00,Police track and nab Senate fox after it hounds Democrat on Capitol grounds http,Neutral,0.8195261359214783
4540,2022-04-05 23:20:00+00:00,"Former 'Liberal Hack' champions Jennifer Rubin, Brian Stelter to enter epic rematch for 2022 tournament title http",Neutral,0.8987412452697754
4541,2022-04-05 23:15:00+00:00,JetBlue offers to buy Spirit Airlines for about $3.6 billion cash http,Neutral,0.9050261974334717
4542,2022-04-05 23:10:00+00:00,"MSNBC, 'The View,' former NY Times reporter, others rip Republicans not supporting Ketanji Brown Jackson http",Neutral,0.6133254766464233
4543,2022-04-05 23:05:00+00:00,"Reporter's Notebook: As Ukraine war drags on, Putin's high approval rating in Russia called into question http",Neutral,0.5445342659950256
4544,2022-04-05 23:00:00+00:00,"WaPo, NYT, CNN continue erasing women when reporting on 'pregnant people' amid pressure from far left http",Negative,0.6078811287879944
4545,2022-04-05 22:55:00+00:00,Sen. Tester becomes latest Democrat to oppose Biden move to end Title 42 http,Neutral,0.6751236915588379
4546,2022-04-05 22:50:00+00:00,Hunter Biden's emails reveal potentially 'criminal' conversations: Brett Tolman http,Neutral,0.7149990797042847
4547,2022-04-05 22:45:00+00:00,Cindy Crawford shares throwback image in the same Versace dress Dua Lipa wore to the 2022 Grammys http,Neutral,0.9064924120903015
4548,2022-04-05 22:40:00+00:00,Jimmy Fallon mocks CDC over booster recommendations in late night monologue http,Neutral,0.710486888885498
4549,2022-04-05 22:35:00+00:00,"Investors overreacting to Elon Musk's Twitter stake, analysts say http",Neutral,0.8243993520736694
4550,2022-04-05 22:30:00+00:00,53% of Americans can’t name all 4 of their grandparents: Survey http,Negative,0.5632467865943909
4551,2022-04-05 22:25:00+00:00,15 states threaten legal action against Biden admin to protect 'integrity of women's sports' http,Neutral,0.7886313796043396
4552,2022-04-05 22:22:00+00:00,‘GOOD RIDDANCE’: Sen. @user is not mincing words when it comes to libs freaking out over Elon Musk’s new role. http http,Neutral,0.5457541346549988
4553,2022-04-05 22:20:00+00:00,12-year-old wild turkey astonishes Pennsylvania officials http,Neutral,0.827595055103302
4554,2022-04-05 22:15:00+00:00,What's behind the trend of women posting make-up free photos on social media? http,Neutral,0.8584684133529663
4555,2022-04-05 22:10:00+00:00,"Magic Johnson wanted to hit Howard Stern after radio host in 1998 said, 'at least you had fun getting AIDS' http",Neutral,0.6507482528686523
4556,2022-04-05 22:05:00+00:00,Rand Paul: Twitter will be better place if Musk drives away the 'left-wing crazies' http,Neutral,0.7130076289176941
4557,2022-04-05 22:03:16+00:00,"UNMASKED: ‘In the Democrats' anti-science dystopia, the only person who doesn't need to wear a mask is Kamala Harris,’ wrote one RNC official. http http",Negative,0.6177481412887573
4558,2022-04-05 22:00:00+00:00,Ethanol may bring down gas prices: Sen. Chuck Grassley http,Neutral,0.7664123177528381
4559,2022-04-05 21:53:20+00:00,‘GETTING OLD’: @user skewers Biden admin for economic response to the brutal Russian invasion of Ukraine. http,Negative,0.7435266375541687
4560,2022-04-05 21:50:00+00:00,Former Obama defense secretary calls on US to accelerate aid to stop Russia's war: This is bigger than Ukraine http,Neutral,0.8265829682350159
4561,2022-04-05 21:45:00+00:00,Obama insists worried Dems should just tell their 'story' to win the midterms http,Neutral,0.7144799828529358
4562,2022-04-05 21:40:00+00:00,‘Simply Embarrassing’: Miami Herald mocked for calling Babylon Bee ‘Fake News’ in DeSantis hit piece http,Negative,0.9010986089706421
4563,2022-04-05 21:35:00+00:00,Democrats' claims of oil industry price-gouging are 'false' and 'unfair': American Petroleum Institute http,Negative,0.8043972253799438
4564,2022-04-05 21:30:00+00:00,'The View's' Joy Behar says asking Ketanji Brown Jackson to define a woman is a 'gotcha question' http,Neutral,0.7280455827713013
4565,2022-04-05 21:25:00+00:00,US general says counter-terrorism efforts are 'more difficult' after Biden's Afghanistan withdrawal http,Negative,0.5743305683135986
4566,2022-04-05 21:20:00+00:00,Motion to subpoena Hunter Biden to testify before Congress blocked by Democrats http,Neutral,0.7141583561897278
4567,2022-04-05 21:15:00+00:00,Report analyzes damaging effects COVID lockdowns had on teenage girls: 'What have we done to our kids?' http,Negative,0.6754254102706909
4568,2022-04-05 21:10:00+00:00,NYC worker Daniela Jampel fired hours after she questioned Mayor Adams about toddler mask mandates http,Negative,0.6379334926605225
4569,2022-04-05 21:05:00+00:00,"Conservative legal group accuses Disney of violating civil rights, religious freedom laws http",Negative,0.5846958756446838
4570,2022-04-05 21:00:00+00:00,Five times Elon Musk criticized Twitter... on Twitter http,Neutral,0.7342061996459961
4571,2022-04-05 20:55:00+00:00,Magic Johnson blames LeBron James for Lakers not signing DeMar DeRozan http,Neutral,0.7586942315101624
4572,2022-04-05 20:50:00+00:00,"‘Gutfeld!’ celebrates one-year anniversary with largest audience ever, crushing CNN and MSNBC combined http",Positive,0.8592769503593445
4573,2022-04-05 20:45:00+00:00,Cole Sprouse talks about his 'complicated relationship' to celebrity culture: 'Fame is a trauma' http,Neutral,0.7837231159210205
4574,2022-04-05 20:40:25+00:00,"BREAKING: 3rd arrested in shooting massacre, but charges not directly related http",Neutral,0.5200535655021667
4575,2022-04-05 20:40:00+00:00,"US calls out 'credible reports' of Putin's forces herding Ukrainians to 'filtration camps,' then into Russia http",Neutral,0.7071812748908997
4576,2022-04-05 20:35:00+00:00,NASCAR is going electric with Ford F-150 Lightning pace truck at Martinsville http,Neutral,0.8095764517784119
4577,2022-04-05 20:30:00+00:00,Airfare expected to rise another 10% through May http,Neutral,0.8078206181526184
4578,2022-04-05 20:26:11+00:00,SUPREME SLAP DOWN: The conservative justice shut down the heckler the way only a mom of seven can. http http,Neutral,0.7047803997993469
4579,2022-04-05 20:25:00+00:00,Twitter board members react to Elon Musk joining http,Neutral,0.9417092204093933
4580,2022-04-05 20:20:00+00:00,Harris' explanation for mask-less school visit: Masks were optional for students http,Neutral,0.8858247399330139
4581,2022-04-05 20:15:00+00:00,"DCCC fundraises off Jen Psaki reportedly going to MSNBC, touts its 'intrepid team of journalists' http",Neutral,0.7294442653656006
4582,2022-04-05 20:10:00+00:00,"Austin, Gaetz get into fiery exchange in House hearing http",Neutral,0.9074769616127014
4583,2022-04-05 20:05:00+00:00,"Rep. Jeffries says oil execs must show 'patriotism' and cut prices, as GOP says Dems 'own this energy crisis' http",Neutral,0.8327285051345825
4584,2022-04-05 20:00:36+00:00,WATCH LIVE: White House briefs press following horrific reports from Ukraine http,Negative,0.572927713394165
4585,2022-04-05 20:00:00+00:00,Sen. Kennedy on gas prices: Biden admin will do 'anything except what works' to fix problem http,Neutral,0.7890269160270691
4586,2022-04-05 19:55:00+00:00,WEATHER WIRE: Severe storms rake across South yet again http,Neutral,0.8038829565048218
4587,2022-04-05 19:50:00+00:00,Republicans push House to drop Citigroup as office credit card provider over funding for abortion travel http,Neutral,0.6296626925468445
4588,2022-04-05 19:45:00+00:00,Arizona AG: Lifting Title 42 is a 'systematic' attempt to destroy US southern border http,Negative,0.7916826605796814
4589,2022-04-05 19:40:00+00:00,Biden administration to impose new Russia sanctions banning all new investment in Russia http,Negative,0.5119591355323792
4590,2022-04-05 19:30:01+00:00,"US boasts successful hypersonic missile test, after Russia used similar weapon in Ukraine http",Neutral,0.5454118251800537
4591,2022-04-05 19:25:00+00:00,Reporter's Notebook: Russia’s Ukraine war and Congress’ long push for aid http,Neutral,0.8828839659690857
4592,2022-04-05 19:20:00+00:00,A quarter of pet owners want to make their pets famous on social media http,Positive,0.5691056251525879
4593,2022-04-05 19:15:00+00:00,"Texas, Louisiana residents without power as storms move through South http",Neutral,0.7273605465888977
4594,2022-04-05 19:10:00+00:00,Tiger Woods explains shoe choice despite Nike endorsement deal http,Neutral,0.9171983599662781
4595,2022-04-05 19:05:00+00:00,"Russia preparing offensive in southern, eastern Ukraine, officials say http",Neutral,0.7835832834243774
4596,2022-04-05 19:00:01+00:00,'The View' targets Tesla in response to Elon Musk's Twitter stock purchase http,Neutral,0.9293674230575562
4597,2022-04-05 18:55:00+00:00,"Blinken accuses Russia of 'deliberate campaign' to kill, torture, rape civilians http",Negative,0.8201895952224731
4598,2022-04-05 18:50:00+00:00,"Southwest Airlines passenger masturbates 4 times mid-flight, calls it 'kind of kinky': Feds http",Negative,0.6277086734771729
4599,2022-04-05 18:45:00+00:00,"Shannon Bream's new Fox Nation series highlights female relationships, lessons from the Bible http",Neutral,0.9147952198982239
4600,2022-04-05 18:35:00+00:00,NYC mayor using Florida billboards in attempt to reverse exodus http,Neutral,0.9103690385818481
4601,2022-04-05 18:35:00+00:00,OPINION: Biden's Title 42 immigration decision will create a national catastrophe http,Negative,0.83933424949646
4602,2022-04-05 18:30:00+00:00,Elon Musk will be 'big problem' for the left: Market analyst http,Neutral,0.7117067575454712
4603,2022-04-05 18:25:00+00:00,"US boasts successful hypersonic missile test, after Russia used similar weapon in Ukraine http",Neutral,0.5454118251800537
4604,2022-04-05 18:20:00+00:00,"Progressive activists, media pundits react to Elon Musk's Twitter takeover: 'No good will come of this' http",Negative,0.6985183358192444
